window,width,fold_id,rs_id,ssm,lr,xgb
0,60,0,11,0.92092866756393,0.8873654104979811,0.8783647375504711
0,60,1,11,0.8296444444444444,0.7837777777777778,0.7434444444444445
0,60,2,11,0.932349841938883,0.9392781875658588,0.9283719704952581
0,60,3,11,0.9341003840724813,0.9284541903292519,0.8979253520664412
0,60,4,11,0.8739001396648045,0.8745111731843576,0.8545565642458102
0,60,0,12,0.8937241146978974,0.8745021104571666,0.8784059608029645
0,60,1,12,0.855042949270254,0.8559045455732227,0.8132424740868385
0,60,2,12,0.8855002675227394,0.8925561797752809,0.8087546816479401
0,60,3,12,0.8819465988293933,0.89276333478108,0.8904883042749892
0,60,4,12,0.9256479398175979,0.9167682874465417,0.9077684076739434
0,60,0,13,0.890190336749634,0.8274546341896268,0.834886197258086
0,60,1,13,0.8450399121635657,0.8286447669070299,0.815246743226802
0,60,2,13,0.9555629877369008,0.9513266443701227,0.9020066889632107
0,60,3,13,0.9782677866870307,0.9513491154384625,0.9239531627847779
0,60,4,13,0.8415534396062907,0.8474555115723404,0.8304357904496987
0,60,0,14,0.8734359528310378,0.862588891889459,0.8552299936988028
0,60,1,14,0.897584866751269,0.882376269035533,0.8490839149746193
0,60,2,14,0.9326573646193189,0.9034949975324151,0.85696980573377
0,60,3,14,0.8213952247565692,0.779485127384287,0.7727624383086568
0,60,4,14,0.9410005895729806,0.9564979364945676,0.9193969510654426
0,60,0,15,0.8810826087679339,0.886302804608402,0.8599192033382654
0,60,1,15,0.9039136539136539,0.9011495261495261,0.8796288171288171
0,60,2,15,0.9376238835189037,0.9338309066438272,0.9190260614217546
0,60,3,15,0.9044595616024187,0.879633828840178,0.8541362223901906
0,60,4,15,0.7878571002564562,0.741993200930399,0.7569630822448857
0,60,0,1,0.8254299114121938,0.8309666492965085,0.7970948410630536
0,60,1,1,0.9101123595505618,0.8919400077257688,0.839488755647369
0,60,2,1,0.9026484929078014,0.8994717789598108,0.8862847222222222
0,60,3,1,0.8675541901348354,0.8677248677248678,0.853615520282187
0,60,4,1,0.9141772598870057,0.8627824858757063,0.8564265536723163
0,60,0,2,0.8553102063860485,0.8756665202935825,0.8711184994667838
0,60,1,2,0.8986899980875884,0.902849493210939,0.8957018550392044
0,60,2,2,0.9092583474661269,0.876652625052428,0.86157156664296
0,60,3,2,0.9352804232804234,0.9167195767195767,0.8095026455026456
0,60,4,2,0.8745152476643752,0.8423673541336154,0.8219416534461484
0,60,0,3,0.9204511278195489,0.9086917293233083,0.8205112781954887
0,60,1,3,0.9318491852974613,0.9131299734748011,0.9111405835543767
0,60,2,3,0.829292267365662,0.8261522498907821,0.8044724770642202
0,60,3,3,0.8737072503419973,0.8773187414500684,0.8774737802097583
0,60,4,3,0.9242883976304,0.8924391603195243,0.8876091398848226
0,60,0,4,0.870550421856167,0.8557051024507835,0.7953194053836883
0,60,1,4,0.9219077901430843,0.905691573926868,0.8895548489666136
0,60,2,4,0.9164729583139625,0.905993336432667,0.9000852316751898
0,60,3,4,0.8577646239554317,0.8410764027059292,0.8049890569040986
0,60,4,4,0.9334328070850981,0.9104736234116289,0.9212552945706586
0,60,0,5,0.8508062631455947,0.8357092778686609,0.8239074550128535
0,60,1,5,0.9573115137346581,0.924699006428989,0.9309643483343074
0,60,2,5,0.8951254719076172,0.8652750018506181,0.8622955066992377
0,60,3,5,0.8931446460516228,0.9059545106056734,0.8545553283925377
0,60,4,5,0.8823803315328738,0.8805364127398025,0.8819891972434346
0,60,0,6,0.9461226233710746,0.9254290393790501,0.8201523890906501
0,60,1,6,0.8938522777532065,0.8965375623933783,0.8964111960573702
0,60,2,6,0.8522269061583578,0.8481488269794721,0.865079728739003
0,60,3,6,0.8983248293376203,0.897439481838727,0.8538477668274271
0,60,4,6,0.8415003363982956,0.869084996636017,0.8249327203408836
0,60,0,7,0.8230535894843276,0.8070652173913043,0.8154701718907987
0,60,1,7,0.8813770828745504,0.869485429053806,0.8585480437495412
0,60,2,7,0.9016100749242786,0.890355491790212,0.8996333492746692
0,60,3,7,0.8991286368335549,0.8901196278245459,0.881300504251324
0,60,4,7,0.9126434953206607,0.8960338291046952,0.845714361462393
0,60,0,8,0.8764495225102319,0.8730957253296953,0.8344417917235106
0,60,1,8,0.8835125448028673,0.8959506741764806,0.876194743130227
0,60,2,8,0.8935282837967402,0.9137104506232023,0.8940076701821669
0,60,3,8,0.950274557657108,0.9235306080943665,0.8766931055521658
0,60,4,8,0.8851762099286851,0.8505296683514505,0.8386069376168386
0,60,0,9,0.886572966507177,0.8540968899521532,0.8757476076555024
0,60,1,9,0.9348740845432353,0.9192952588975972,0.9013876397276115
0,60,2,9,0.9345763147743347,0.9213835669281214,0.8787707342162787
0,60,3,9,0.8614864864864864,0.8534455508139718,0.8436363995574522
0,60,4,9,0.8568905059453189,0.8752669461362018,0.8538848901895647
0,75,0,10,0.933176269008353,0.9224673377596916,0.9124009423859498
0,75,1,10,0.8705882352941177,0.8603580562659846,0.8537084398976982
0,75,2,10,0.8748370273794003,0.789439374185137,0.8209474141677532
0,75,3,10,0.8818195614234767,0.8932771833978299,0.8662265725775855
0,75,4,10,0.9024454609429979,0.9317382125263899,0.9212702322308234
0,75,0,11,0.9243073878627969,0.9117744063324539,0.8998186015831134
0,75,1,11,0.8241758241758241,0.804945054945055,0.7452633573323229
0,75,2,11,0.9488624052004334,0.9513542795232935,0.9317443120260023
0,75,3,11,0.9216438356164384,0.9000684931506849,0.8378767123287671
0,75,4,11,0.8904303147077715,0.903339755940912,0.870456005138086
0,75,0,12,0.8755620014503263,0.877519941986947,0.8828861493836113
0,75,1,12,0.8821736922295582,0.8936008125952261,0.872651091924835
0,75,2,12,0.8742774566473989,0.8845244351024698,0.7706253284287966
0,75,3,12,0.9013806706114399,0.8964497041420119,0.879987862236383
0,75,4,12,0.9395371807534924,0.9363623536051926,0.9414420770424721
0,75,0,13,0.8736769043900746,0.8243970154433455,0.8322054485511018
0,75,1,13,0.866794380587484,0.8454022988505747,0.8402298850574712
0,75,2,13,0.9655593093093093,0.9541103603603605,0.9079391891891893
0,75,3,13,0.9845621506521159,0.9576789992014906,0.8973915357998402
0,75,4,13,0.8188280499519693,0.8550752481588216,0.8389369196285622
0,75,0,14,0.8341311134235172,0.8609781477627472,0.8576482830385015
0,75,1,14,0.9456921944035347,0.9087812960235641,0.8755522827687776
0,75,2,14,0.9185265438786565,0.8976164680390032,0.8266522210184182
0,75,3,14,0.8776386843397153,0.8130829651448208,0.8262763868433971
0,75,4,14,0.9355751811594204,0.9633152173913043,0.8999094202898551
0,75,0,15,0.8948566226672735,0.884160218479745,0.8774844484903656
0,75,1,15,0.8986831275720164,0.9098765432098765,0.8948148148148148
0,75,2,15,0.9319023569023569,0.944023569023569,0.9114478114478115
0,75,3,15,0.9399732902228158,0.8913333801925916,0.8663808251915373
0,75,4,15,0.7306620955646025,0.736233126205271,0.7863724019712878
0,75,0,1,0.8856516290726818,0.8909774436090225,0.8352130325814536
0,75,1,1,0.9021674289123085,0.885729435938225,0.8548419168820839
0,75,2,1,0.9342364532019706,0.9265188834154351,0.9163382594417078
0,75,3,1,0.8660685331315533,0.8807696465247,0.8646632796454438
0,75,4,1,0.9065116279069768,0.8482392026578073,0.8388704318936877
0,75,0,2,0.8459259259259259,0.8770370370370371,0.8640740740740741
0,75,1,2,0.9201164589209353,0.9008279501410245,0.8853607497043036
0,75,2,2,0.9116699355561783,0.8819697394228074,0.8694312132249931
0,75,3,2,0.946930473372781,0.9396264792899409,0.8689903846153846
0,75,4,2,0.884,0.8686666666666667,0.8563333333333334
0,75,0,3,0.8974458204334366,0.8691950464396285,0.7679953560371516
0,75,1,3,0.9599525634008392,0.9204524721766102,0.9268381682174786
0,75,2,3,0.84394341290893,0.8776525198938993,0.8726790450928382
0,75,3,3,0.9083094555873925,0.9324900412327906,0.9199454888531693
0,75,4,3,0.9075916230366491,0.8783595113438045,0.8757417102966841
0,75,0,4,0.8334790209790209,0.837558275058275,0.764423076923077
0,75,1,4,0.9561350618028339,0.9280976786252638,0.9102351522460054
0,75,2,4,0.9345173745173745,0.9498841698841699,0.936911196911197
0,75,3,4,0.8823529411764707,0.867808661926309,0.8281620340443869
0,75,4,4,0.9243400859422959,0.894413750767342,0.9036218538980969
0,75,0,5,0.8784302437152177,0.855018230665899,0.8345806946843217
0,75,1,5,0.9570135746606335,0.9336349924585219,0.9305106658047834
0,75,2,5,0.8939977188480182,0.8704733390362133,0.8750356429997148
0,75,3,5,0.9159582220063153,0.9254311391790139,0.8524410978868108
0,75,4,5,0.8720799324514494,0.8973402758232478,0.8950182943990994
0,75,0,6,0.9262620533182075,0.9232999306737253,0.7964958719354635
0,75,1,6,0.9190821256038648,0.9227053140096619,0.9361001317523057
0,75,2,6,0.8795751633986928,0.8628267973856208,0.8870098039215686
0,75,3,6,0.9227788790773112,0.926293025770409,0.8645701928275364
0,75,4,6,0.8475186104218362,0.8548387096774194,0.8218362282878412
0,75,0,7,0.8445047489823609,0.840976933514247,0.8352781546811399
0,75,1,7,0.9058892128279884,0.9004081632653061,0.8859475218658891
0,75,2,7,0.8844760312151615,0.8717251950947603,0.8940217391304347
0,75,3,7,0.8763478945297128,0.8850059031877214,0.8798898071625344
0,75,4,7,0.937444885361552,0.9177689594356262,0.8740630511463845
0,75,0,8,0.9288288288288288,0.9150579150579149,0.8963963963963963
0,75,1,8,0.871671956986461,0.9044503465699294,0.8721578026818683
0,75,2,8,0.9258241758241759,0.9050235478806907,0.8954081632653061
0,75,3,8,0.9572940287226002,0.9109977324263039,0.879724111866969
0,75,4,8,0.8704142011834319,0.8724852071005917,0.8697633136094675
0,75,0,9,0.8844672657252888,0.863214947938953,0.8934531450577663
0,75,1,9,0.9486986301369863,0.9060958904109588,0.9032191780821918
0,75,2,9,0.9520640649672908,0.9659372885179336,0.9429280397022333
0,75,3,9,0.8772655634357761,0.8752298397688468,0.874835828736538
0,75,4,9,0.829369918699187,0.8493902439024391,0.826219512195122
3,15,0,10,0.8846518471702398,0.908004404372772,0.9083981809742947
3,15,1,10,0.7995162996422737,0.8195011827563521,0.8279114502412503
3,15,2,10,0.8172477276881037,0.8351543032394096,0.8425473964810926
3,15,3,10,0.8524633247968636,0.8625045448796991,0.8687122577381517
3,15,4,10,0.869513730751352,0.8865867005595862,0.8798162074058382
3,15,0,11,0.8740638751858938,0.8850330329873459,0.8708138247901445
3,15,1,11,0.82334441617419,0.8108635492797843,0.822338344264123
3,15,2,11,0.8605109367173152,0.8948145674477284,0.8927608022114617
3,15,3,11,0.8699691305093464,0.8950883210427028,0.8906225347281769
3,15,4,11,0.8239433222638597,0.8476550995744854,0.841695736729326
3,15,0,12,0.8581135742873238,0.8516990219977091,0.8661861648586663
